RecordID,IP Address,LoggedInFlag,ServerID,VisitPageFlag
67213,243.10.57.4,0,2,0
67214,43.2.196.6,0,2,0
67215,176.16.245.9,1,1,0
67216,102.9.107.7,1,1,0
67217,63.13.40.3,0,1,1
67218,145.4.225.6,0,1,1
67219,170.7.82.1,1,1,0
67220,71.9.191.3,0,1,0
67221,251.13.169.5,0,1,0
67222,158.9.52.7,1,1,0
67223,16.4.230.9,1,2,0
67224,197.7.158.7,1,1,0
67225,184.6.82.1,1,2,0
67226,113.4.188.1,1,2,0
67227,160.0.232.5,0,2,0
67228,82.9.13.1,1,2,0
67229,210.1.123.6,0,1,1
67230,92.10.130.5,1,1,0
67231,110.10.183.9,1,2,0
67232,158.8.20.3,1,2,0
67233,0.1.194.1,0,2,0
67234,67.6.142.1,0,2,0
67235,81.10.224.3,1,1,0
67236,158.7.125.8,1,1,0
67237,113.10.131.7,1,1,0
67238,169.15.143.1,1,2,0
67239,129.16.5.7,0,1,0
67240,40.6.32.8,1,2,0
67241,158.15.12.3,0,2,0
67242,86.10.235.7,1,2,0
67243,113.0.237.5,0,1,0
67244,240.1.147.8,0,1,0
67245,247.8.37.2,1,1,0
67246,227.5.168.5,1,2,0
67247,230.0.231.5,0,2,0
67248,154.11.100.7,0,1,0
67249,252.15.9.1,1,2,0
67250,133.14.41.8,1,1,0
67251,109.11.147.9,0,2,0
67252,221.1.10.8,1,1,0
67253,226.11.208.8,0,1,0
67254,244.0.10.1,0,2,0
67255,226.9.154.3,1,2,0
67256,250.14.255.1,1,1,0
67257,68.4.120.1,1,1,0
67258,170.13.225.6,0,2,0
67259,33.14.187.2,0,2,0
67260,224.10.145.9,0,1,0
67261,45.12.48.3,1,1,0
67262,43.1.147.6,0,1,0
67263,116.14.93.8,0,2,0
67264,90.2.239.8,1,2,0
67265,136.11.11.3,0,1,0
67266,8.8.245.2,1,1,0
67267,220.7.129.9,1,1,0
67268,57.6.79.9,1,2,0
67269,115.6.46.3,1,2,0
67270,63.15.171.4,1,1,0
67271,239.1.178.9,1,1,0
67272,61.4.2.3,0,1,0
67273,121.14.144.1,1,1,0
67274,201.8.26.4,0,2,1
67275,94.11.0.4,1,2,0
67276,215.12.92.3,0,1,0
67277,172.2.10.9,1,2,0
67278,243.1.19.8,0,2,0
67279,196.8.173.7,1,2,0
67280,200.9.160.2,0,1,0
67281,110.12.63.6,0,2,0
67282,156.6.188.9,0,1,0
67283,92.10.194.7,1,2,0
67284,5.3.192.6,0,1,0
67285,211.7.72.8,0,2,0
67286,87.4.235.1,1,1,0
67287,3.14.152.8,0,2,1
67288,237.7.182.3,1,2,0
67289,38.6.167.3,0,2,0
67290,5.10.44.2,1,1,0
67291,167.3.222.7,1,2,0
67292,18.4.4.8,0,1,0
67293,219.3.125.9,1,2,0
67294,125.13.139.7,1,2,0
67295,139.7.158.8,0,1,0
67296,53.16.222.7,0,1,0
67297,136.16.219.1,0,1,0
67298,170.0.200.3,1,1,0
67299,140.6.250.1,1,1,0
67300,200.11.151.2,1,1,0
67301,3.0.42.8,0,2,0
67302,137.15.130.1,0,2,0
67303,73.0.118.4,0,2,0
67304,45.4.246.8,0,1,0
67305,191.7.161.2,1,2,0
67306,14.7.219.6,1,2,0
67307,41.5.184.9,1,2,0
67308,189.6.201.5,0,1,0
67309,162.12.183.4,1,1,0
67310,50.12.251.9,0,1,0
67311,180.6.153.2,1,1,0
67312,201.10.103.8,1,2,0
67313,80.0.255.7,0,1,0
67314,222.1.237.2,0,1,0
67315,3.15.172.5,1,1,0
67316,224.0.243.9,0,2,0
67317,26.12.89.2,1,2,0
67318,218.12.54.3,1,2,0
67319,200.14.105.8,1,2,0
67320,242.15.132.7,1,1,0
67321,184.10.163.4,1,2,0
67322,240.3.18.8,1,1,0
67323,80.5.117.4,1,1,0
67324,125.11.162.3,1,2,0
67325,206.7.25.6,1,1,0
67326,181.13.39.8,0,2,0
67327,43.2.197.2,0,2,0
67328,121.1.163.3,0,1,0
67329,176.4.151.6,1,1,0
67330,10.4.140.6,0,1,0
67331,153.1.26.7,0,1,0
67332,132.3.213.8,1,1,0
67333,169.8.101.1,1,1,0
67334,167.4.200.3,1,2,0
67335,42.14.135.5,1,1,0
67336,58.8.15.2,1,1,0
67337,95.15.103.9,0,2,0
67338,255.1.24.8,0,2,0
67339,64.11.140.3,1,1,0
67340,122.1.102.9,1,2,0
67341,198.9.18.4,1,1,0
67342,243.10.57.4,0,2,0
67343,93.4.55.9,0,2,0
67344,225.9.118.3,0,1,0
67345,74.12.27.4,0,2,1
67346,69.15.90.3,0,1,0
67347,5.0.203.7,1,1,0
67348,170.0.87.2,1,1,0
67349,55.8.0.2,0,1,1
67350,42.5.189.7,1,1,0
67351,25.7.187.8,0,1,0
67352,228.15.4.3,1,2,0
67353,77.14.118.4,0,1,0
67354,90.14.32.3,1,2,0
67355,193.14.243.6,1,2,0
67356,157.4.213.3,0,1,0
67357,144.7.183.2,1,1,0
67358,107.3.150.4,1,2,0
67359,13.14.208.5,0,1,0
67360,13.9.121.9,1,2,0
67361,174.9.111.3,1,1,0
67362,93.14.84.4,0,1,0
67363,151.3.16.6,0,2,0
67364,137.8.233.4,0,1,0
67365,27.9.208.5,0,2,1
67366,100.0.170.6,0,2,0
67367,237.9.6.4,0,2,0
67368,203.11.125.6,0,1,0
67369,37.3.174.9,0,2,0
67370,18.8.148.5,0,2,0
67371,64.13.86.4,1,2,0
67372,19.15.145.9,0,1,0
67373,88.2.23.8,0,1,0
67374,107.14.203.8,0,1,1
67375,74.16.19.7,1,2,0
67376,169.8.177.1,1,1,0
67377,164.3.53.8,1,1,0
67378,184.7.231.9,1,2,0
67379,13.6.155.4,1,1,0
67380,121.7.245.9,1,2,0
67381,12.0.166.1,0,2,0
67382,38.3.194.4,0,1,0
67383,118.13.254.2,0,1,0
67384,24.0.249.7,1,1,0
67385,245.12.50.3,0,1,0
67386,5.4.186.7,1,1,0
67387,97.0.10.8,0,1,0
67388,87.9.71.8,0,1,0
67389,238.3.236.5,0,1,0
67390,0.9.15.7,0,1,0
67391,104.5.87.1,0,2,1
67392,152.3.62.4,0,2,1
67393,79.5.48.6,1,1,0
67394,9.9.93.5,0,1,0
67395,1.7.43.1,0,2,0
67396,4.16.232.3,0,2,0
67397,8.11.110.6,0,2,0
67398,228.1.216.9,1,1,0
67399,243.4.14.2,0,2,0
67400,134.13.169.8,0,2,0
67401,160.7.21.2,0,1,1
67402,9.7.240.7,0,1,0
67403,231.0.85.2,0,1,1
67404,179.1.231.3,0,2,1
67405,109.13.103.6,1,2,0
67406,77.2.98.7,0,2,0
67407,214.2.206.2,0,2,0
67408,218.8.168.1,0,1,0
67409,0.1.210.8,1,2,0
67410,222.5.54.8,0,1,1
67411,167.15.36.8,1,2,0
67412,234.16.2.3,1,2,0
67413,194.10.225.5,1,2,0
67414,96.2.102.7,1,1,0
67415,91.6.59.7,1,1,0
67416,224.11.167.4,1,2,0
67417,5.12.0.3,0,2,1
67418,185.8.71.9,0,1,0
67419,175.7.232.1,1,1,0
67420,197.0.125.8,0,2,0
67421,33.2.29.5,1,2,0
67422,86.15.245.7,0,2,1
67423,98.1.55.3,1,2,0
67424,155.13.52.3,0,1,0
67425,85.1.198.2,0,1,0
67426,28.8.153.4,0,1,0
67427,37.0.193.6,0,1,0
67428,17.12.126.1,0,1,0
67429,233.0.173.9,0,1,0
67430,167.10.245.2,1,1,0
67431,211.13.118.4,1,1,0
67432,119.2.14.4,1,2,0
67433,217.10.99.2,0,1,0
67434,222.0.25.2,0,2,0
67435,43.4.15.7,0,2,0
67436,170.4.233.2,0,1,1
67437,97.5.207.5,0,1,0
67438,78.9.105.7,0,2,0
67439,128.16.109.6,1,2,0
67440,122.5.210.4,0,1,0
67441,194.13.15.2,1,2,0
67442,146.0.247.9,1,2,0
67443,132.11.133.5,1,2,0
67444,252.11.162.8,0,2,0
67445,17.0.69.9,1,1,0
67446,216.14.51.8,0,2,0
67447,251.0.56.6,1,1,0
67448,97.7.91.8,1,2,0
67449,197.16.191.3,0,2,0
67450,207.10.54.3,0,1,1
67451,29.16.229.2,1,1,0
67452,128.4.136.4,1,1,0
67453,246.6.150.2,1,2,0
67454,232.2.240.1,0,1,1
67455,171.16.118.8,1,1,0
67456,184.7.32.4,0,2,0
67457,241.15.242.2,1,2,0
67458,130.2.144.3,1,1,0
67459,20.6.247.1,1,1,0
67460,182.3.8.7,0,1,0
67461,235.14.29.3,0,1,0
67462,86.10.133.5,0,2,0
67463,248.15.220.7,0,2,0
67464,216.15.52.3,1,1,0
67465,117.8.234.6,0,2,0
67466,113.8.167.7,0,1,0
67467,149.6.101.8,1,1,0
67468,60.4.71.7,1,2,0
67469,60.11.170.4,1,1,0
67470,131.12.185.1,0,2,0
67471,248.15.14.6,0,2,0
67472,19.0.0.4,1,2,0
67473,69.16.200.3,1,2,0
67474,254.16.243.1,0,1,0
67475,125.14.68.4,0,1,0
67476,8.8.170.2,0,1,0
67477,211.4.39.3,1,1,0
67478,174.3.246.6,1,2,0
67479,140.3.190.2,1,2,0
67480,93.16.243.2,1,1,0
67481,1.12.36.2,0,2,0
67482,169.5.199.4,1,2,0
67483,16.7.156.3,1,1,0
67484,79.10.180.9,0,2,0
67485,165.10.30.1,1,2,0
67486,133.5.247.5,1,2,0
67487,147.13.101.2,1,2,0
67488,17.8.201.3,1,2,0
67489,220.7.75.6,0,2,0
67490,130.6.207.6,0,2,0
67491,27.13.36.8,1,2,0
67492,29.11.142.4,0,1,0
67493,124.13.163.9,1,2,0
67494,71.6.213.6,1,1,0
67495,11.8.182.6,0,2,0
67496,243.12.173.7,0,1,0
67497,19.10.5.6,0,2,0
67498,136.3.45.9,0,2,0
67499,129.6.92.3,1,2,0
67500,185.5.9.4,1,1,0
67501,224.2.3.1,1,1,0
67502,78.13.209.9,1,1,0
67503,206.6.226.2,1,2,0
67504,254.7.144.7,1,2,0
67505,73.10.27.1,1,2,0
67506,83.15.57.5,1,1,0
67507,254.12.218.1,0,1,0
67508,149.14.221.7,1,2,0
67509,229.3.125.3,0,2,0
67510,12.1.98.5,0,1,0
67511,166.9.182.2,1,2,0
67512,172.0.44.2,1,2,0
67513,40.2.70.6,1,2,0
67514,177.13.123.7,0,1,0
67515,147.15.207.4,1,1,0
67516,7.0.5.9,1,1,0
67517,193.13.102.7,1,2,0
67518,194.3.207.7,0,2,0
67519,21.1.119.7,1,1,0
67520,100.0.79.5,0,1,0
67521,196.3.246.5,0,2,0
67522,153.5.93.6,1,1,0
67523,190.8.120.1,0,1,0
67524,122.12.164.1,0,1,1
67525,249.15.98.8,1,1,0
67526,73.11.237.3,0,2,0
67527,28.16.61.7,0,2,0
67528,169.15.67.4,1,1,0
67529,229.3.107.4,0,1,0
67530,127.4.123.1,0,2,0
67531,195.13.207.1,1,2,0
67532,193.15.156.4,1,1,0
67533,231.11.49.9,1,1,0
67534,86.6.235.3,1,1,0
67535,253.1.225.1,0,1,0
67536,16.2.0.3,1,1,0
67537,255.3.96.7,0,1,0
67538,131.12.169.5,1,1,0
67539,210.10.101.2,0,2,0
67540,163.11.186.9,0,2,0
67541,96.1.236.2,1,1,0
67542,164.12.52.2,0,2,0
67543,121.0.112.1,1,1,0
67544,83.10.54.1,1,2,0
67545,225.4.91.1,0,1,1
67546,128.4.3.1,0,2,1
67547,30.6.188.6,1,2,0
67548,181.12.156.2,1,1,0
67549,126.11.154.9,1,1,0
67550,153.12.181.3,1,2,0
67551,153.16.23.9,0,2,0
67552,128.12.245.4,1,2,0
67553,63.16.110.6,0,2,0
67554,80.16.209.2,1,2,0
67555,214.1.187.7,0,2,0
67556,185.12.35.8,1,1,0
67557,167.10.5.7,1,2,0
67558,39.5.200.4,1,2,0
67559,101.14.81.9,0,2,1
67560,67.11.51.1,1,1,0
67561,115.0.107.7,1,1,0
67562,13.2.54.7,1,1,0
67563,40.3.237.7,1,2,0
67564,190.4.202.3,1,2,0
67565,148.10.158.8,0,2,0
67566,195.0.14.3,0,2,0
67567,147.8.103.5,1,1,0
67568,242.4.230.5,0,1,0
67569,66.12.107.7,0,2,0
67570,150.3.184.1,1,1,0
67571,134.16.190.4,0,2,0
67572,113.0.223.8,1,1,0
67573,20.13.88.9,0,1,0
67574,206.4.212.7,0,1,0
67575,125.14.208.5,1,1,0
67576,247.1.112.3,0,2,0
67577,199.3.228.9,1,1,0
67578,245.5.28.7,1,2,0
67579,1.0.59.3,0,1,0
67580,212.11.118.6,0,1,0
67581,163.10.123.4,1,1,0
67582,26.2.215.6,1,1,0
67583,28.1.120.5,1,1,0
67584,103.16.155.7,1,2,0
67585,220.10.226.2,0,1,0
67586,79.9.71.7,1,2,0
67587,55.1.39.8,0,2,0
67588,98.15.128.5,1,2,0
67589,20.0.37.2,1,2,0
67590,8.13.81.8,1,1,0
67591,13.10.60.5,1,1,0
67592,170.5.161.1,1,2,0
67593,55.4.28.4,0,2,0
67594,24.8.26.2,0,1,0
67595,112.8.37.5,1,1,0
67596,10.7.73.2,1,2,0
67597,134.15.88.2,1,2,0
67598,89.16.182.4,1,1,0
67599,58.6.126.9,0,1,1
67600,188.15.112.3,0,1,0
67601,248.3.113.8,1,1,0
67602,235.16.208.2,0,2,0
67603,63.12.239.5,0,1,0
67604,238.12.185.4,1,1,0
67605,211.3.116.9,0,1,0
67606,98.2.13.1,0,2,1
67607,165.0.62.7,0,2,0
67608,241.12.35.6,1,1,0
67609,236.11.105.3,0,2,0
67610,96.4.202.2,1,1,0
67611,66.13.146.3,0,2,0
67612,246.16.154.8,0,2,0
67613,5.6.244.3,0,1,0
67614,0.4.119.6,0,1,1
67615,2.4.196.4,0,2,0
67616,50.1.250.5,1,1,0
67617,5.2.81.2,0,1,0
67618,206.11.47.8,1,2,0
67619,232.6.0.9,1,2,0
67620,67.12.219.9,1,2,0
67621,17.2.227.5,1,1,0
67622,248.11.98.9,0,1,0
67623,120.15.237.8,0,2,0
67624,71.3.230.2,1,1,0
67625,62.2.92.7,0,2,0
67626,63.4.149.7,0,1,0
67627,18.5.132.3,1,1,0
67628,102.3.95.3,0,1,0
67629,147.0.103.8,0,1,0
67630,112.14.245.1,0,2,0
67631,178.3.184.9,1,1,0
67632,58.6.61.3,0,2,0
67633,48.14.200.3,0,1,0
67634,47.16.125.8,1,1,0
67635,23.14.83.4,1,1,0
67636,59.3.25.4,1,1,0
67637,255.0.113.2,0,1,0
67638,46.15.131.3,1,2,0
67639,114.8.189.5,1,1,0
67640,68.14.48.9,1,2,0
67641,74.9.158.7,0,2,0
67642,102.4.141.3,0,1,0
67643,19.12.39.7,1,2,0
67644,149.9.255.9,0,2,0
67645,113.9.18.7,1,2,0
67646,216.13.180.8,1,2,0
67647,70.6.34.7,1,1,0
67648,51.3.126.5,0,1,1
67649,135.9.91.8,1,2,0
67650,247.12.31.2,0,2,0
67651,127.0.11.8,1,2,0
67652,74.7.248.7,1,1,0
67653,255.14.237.5,0,1,0
67654,96.14.230.4,1,1,0
67655,195.1.117.8,1,2,0
67656,150.5.1.7,0,2,0
67657,23.15.216.2,1,1,0
67658,229.6.13.5,1,2,0
67659,251.16.159.6,0,2,0
67660,145.14.101.1,0,1,0
67661,159.3.101.5,0,2,0
67662,176.12.244.7,0,2,0
67663,134.7.184.3,0,1,0
67664,3.10.39.6,1,2,0
67665,69.3.61.8,0,1,0
67666,92.4.142.1,0,1,0
67667,38.2.159.7,1,2,0
67668,253.12.133.3,0,2,0
67669,201.3.66.9,1,2,0
67670,244.9.246.7,0,1,0
67671,216.7.209.3,0,1,0
67672,45.11.105.7,1,1,0
67673,170.10.105.8,0,1,0
67674,220.7.129.9,1,1,0
67675,187.1.119.9,0,2,0
67676,28.6.95.4,1,2,0
67677,250.15.245.9,1,1,0
67678,13.15.207.1,1,1,0
67679,182.3.252.5,0,1,0
67680,247.12.199.1,0,2,0
67681,16.10.158.3,1,1,0
67682,17.7.66.8,1,1,0
67683,246.10.20.5,0,2,0
67684,218.2.26.3,0,1,0
67685,3.3.91.3,1,2,0
67686,26.5.202.2,1,1,0
67687,41.12.88.6,0,2,0
67688,236.12.23.2,1,1,0
67689,44.6.136.5,0,1,0
67690,201.6.170.2,0,1,0
67691,46.15.27.4,1,1,0
67692,38.10.26.9,0,2,0
67693,100.1.100.1,1,2,0
67694,189.14.190.4,0,2,0
67695,135.13.192.1,0,2,0
67696,122.7.13.3,1,2,0
67697,212.9.180.6,1,2,0
67698,161.10.69.4,1,1,0
67699,244.8.250.7,1,2,0
67700,202.16.15.7,1,1,0
67701,29.10.102.8,1,1,0
67702,169.10.211.7,0,1,1
67703,16.16.155.6,1,2,0
67704,131.16.13.9,1,1,0
67705,170.0.116.4,1,1,0
67706,114.4.81.3,0,2,1
67707,36.7.23.5,0,2,0
67708,139.11.35.9,0,2,0
67709,253.5.41.7,0,1,0
67710,67.16.100.7,0,1,0
67711,203.3.207.7,1,2,0
67712,201.11.64.9,0,1,0
67713,26.13.238.1,0,1,0
67714,70.16.17.9,1,1,0
67715,7.3.181.7,1,2,0
67716,135.11.158.9,1,1,0
67717,31.8.254.4,1,1,0
67718,225.12.83.7,1,2,0
67719,172.13.150.8,1,1,0
67720,132.0.105.4,0,1,0
67721,49.0.35.3,1,2,0
67722,116.15.20.5,1,1,0
67723,249.3.204.3,0,1,0
67724,40.10.44.8,0,2,0
67725,108.1.42.5,1,2,0
67726,209.2.7.5,1,1,0
67727,0.11.35.3,1,2,0
67728,25.8.131.5,0,1,1
67729,168.2.185.5,1,2,0
67730,125.6.138.1,1,2,0
67731,196.16.60.7,0,1,0
67732,28.10.209.1,1,1,0
67733,117.11.126.6,0,1,0
67734,217.5.146.5,0,2,0
67735,13.0.11.9,0,1,0
67736,42.14.225.1,1,1,0
67737,150.9.77.6,0,1,0
67738,172.7.115.1,1,1,0
67739,107.10.124.6,0,1,0
67740,183.11.175.8,0,1,0
67741,159.15.127.5,0,1,0
67742,139.13.149.5,0,2,0
67743,130.0.63.1,0,2,0
67744,130.16.49.5,1,2,0
67745,208.16.248.4,1,2,0
67746,164.8.174.2,0,2,0
67747,144.9.173.5,1,2,0
67748,193.6.232.2,1,1,0
67749,110.14.166.8,0,1,0
67750,79.9.212.2,0,2,0
67751,33.15.187.1,0,1,0
67752,40.12.67.6,1,2,0
67753,45.13.66.6,1,2,0
67754,160.13.155.9,0,2,0
67755,64.3.189.1,0,1,0
67756,144.12.219.9,0,1,0
67757,131.7.205.5,1,2,0
67758,150.1.208.2,1,2,0
67759,128.7.37.8,1,2,0
67760,134.7.205.6,0,2,0
67761,27.10.229.2,1,2,0
67762,134.14.6.9,1,1,0
67763,170.13.31.9,0,2,1
67764,205.6.214.4,0,2,0
67765,102.5.177.2,0,2,1
67766,107.10.175.8,1,2,0
67767,249.10.230.7,1,1,0
67768,141.14.252.8,1,2,0
67769,177.15.116.4,1,2,0
67770,47.5.102.7,1,1,0
67771,127.9.7.6,0,1,0
67772,210.13.147.5,1,1,0
67773,66.1.110.4,1,1,0
67774,212.15.89.4,0,1,0
67775,119.14.101.7,1,1,0
67776,117.15.22.5,0,1,0
67777,178.14.155.6,1,1,0
67778,203.10.165.9,1,2,0
67779,37.16.7.3,0,2,0
67780,249.7.193.8,1,1,0
67781,207.13.159.2,0,2,0
67782,203.5.31.3,0,2,0
67783,43.8.8.7,1,2,0
67784,137.13.105.8,1,1,0
67785,60.5.68.7,1,1,0
67786,218.0.171.7,0,2,0
67787,113.14.74.9,1,2,0
67788,78.8.242.1,0,1,0
67789,63.9.10.5,1,1,0
67790,167.0.251.8,1,2,0
67791,111.3.198.9,1,1,0
67792,154.10.98.9,0,2,0
67793,120.4.236.8,0,2,0
67794,248.3.165.4,0,1,0
67795,72.4.97.4,0,2,0
67796,166.13.101.5,1,2,0
67797,200.0.184.5,1,1,0
67798,20.8.3.9,0,2,0
67799,66.8.117.9,0,2,0
67800,54.13.75.3,1,2,0
67801,212.3.165.7,1,2,0
67802,65.1.176.4,1,2,0
67803,140.1.200.6,0,2,0
67804,98.15.80.9,1,1,0
67805,92.10.10.2,1,1,0
67806,107.13.117.9,0,1,0
67807,68.11.47.4,1,2,0
67808,112.2.82.5,1,1,0
67809,229.11.103.5,1,1,0
67810,204.15.230.3,1,2,0
67811,0.10.164.2,0,1,0
67812,207.2.115.1,0,2,0
67813,228.9.186.9,1,2,0
67814,246.6.135.2,0,1,0
67815,74.16.65.1,0,2,0
67816,63.2.51.6,1,1,0
67817,32.0.76.3,0,1,0
67818,86.11.187.2,0,1,0
67819,182.3.158.2,1,2,0
67820,199.15.106.2,1,1,0
67821,19.16.159.5,1,1,0
67822,87.1.154.4,0,1,0
67823,44.3.246.7,1,1,0
67824,23.1.188.4,0,2,0
67825,78.14.88.3,1,2,0
67826,186.10.1.6,1,1,0
67827,5.2.251.1,0,2,0
67828,75.10.153.9,0,1,0
67829,190.16.251.6,1,2,0
67830,9.11.185.7,0,2,0
67831,139.0.184.8,1,2,0
67832,85.14.157.3,0,2,1
67833,176.4.36.6,0,2,0
67834,32.0.6.5,1,1,0
67835,19.13.85.6,0,2,0
67836,154.8.70.3,1,2,0
67837,178.6.135.1,1,2,0
67838,56.1.216.4,1,2,0
67839,98.12.104.2,0,1,0
67840,52.0.196.3,1,2,0
67841,36.11.3.3,1,2,0
67842,192.16.193.1,0,2,0
67843,26.0.79.9,1,2,0
67844,116.8.75.2,1,2,0
67845,85.2.63.1,1,1,0
67846,32.5.167.8,0,1,1
67847,205.9.181.2,0,2,0
67848,158.0.59.6,0,2,0
67849,190.8.244.5,1,1,0
67850,228.12.72.9,1,1,0
67851,202.10.158.9,1,2,0
67852,26.5.11.5,0,1,0
67853,118.1.255.1,0,1,0
67854,233.6.95.6,1,1,0
67855,216.13.20.6,1,1,0
67856,128.12.55.9,0,1,0
67857,135.3.159.8,0,1,0
67858,64.5.224.8,1,2,0
67859,70.6.206.5,1,2,0
67860,81.11.191.4,1,2,0
67861,122.12.100.7,1,2,0
67862,67.0.107.1,1,1,0
67863,248.3.127.3,1,1,0
67864,173.0.22.6,0,2,0
67865,66.7.254.1,0,1,0
67866,24.10.245.5,0,2,0
67867,25.14.87.6,1,1,0
67868,157.15.226.5,1,1,0
67869,174.5.99.5,0,1,0
67870,77.8.176.2,1,2,0
67871,28.0.23.8,1,1,0
67872,141.12.204.6,0,2,0
67873,34.5.73.9,1,1,0
67874,233.12.123.5,1,1,0
67875,177.9.253.8,0,1,0
67876,173.6.242.5,1,1,0
67877,10.4.146.5,1,2,0
67878,67.9.216.3,0,2,1
67879,13.15.90.2,1,2,0
67880,177.15.122.7,1,1,0
67881,102.12.57.9,0,1,0
67882,30.8.149.1,0,1,0
67883,219.10.49.6,1,1,0
67884,2.13.81.6,0,1,0
67885,108.7.76.1,1,1,0
67886,24.6.137.1,0,1,0
67887,245.7.225.2,1,1,0
67888,52.10.221.2,1,1,0
67889,147.12.8.6,1,2,0
67890,58.5.79.3,1,2,0
67891,216.2.233.7,1,1,0
67892,31.13.39.8,1,2,0
67893,62.16.209.9,1,1,0
67894,70.0.150.9,0,1,0
67895,113.12.197.1,0,1,0
67896,192.0.202.2,1,1,0
67897,42.6.42.7,0,1,0
67898,219.15.110.6,0,1,0
67899,14.12.184.1,0,2,0
67900,155.5.66.7,0,1,0
67901,131.4.136.7,0,2,0
67902,201.15.196.3,1,1,0
67903,183.14.9.3,0,2,0
67904,47.6.192.1,1,2,0
67905,15.7.253.4,0,2,1
67906,178.9.151.9,0,1,0
67907,51.10.71.7,0,2,0
67908,150.2.163.3,1,1,0
67909,211.1.228.7,0,2,0
67910,224.15.234.2,0,1,1
67911,115.15.154.8,0,2,0
67912,149.11.227.1,1,2,0
67913,251.7.248.8,0,2,0
67914,246.9.61.9,0,2,0
67915,98.15.159.5,0,1,0
67916,177.12.119.9,0,2,0
67917,244.11.77.4,0,2,0
67918,243.6.156.6,0,2,0
67919,61.16.136.7,0,2,0
67920,199.10.112.3,0,2,0
67921,67.5.0.2,1,1,0
67922,50.4.240.1,0,2,0
67923,231.2.111.1,1,1,0
67924,210.4.65.1,1,2,0
67925,205.4.12.4,0,2,0
67926,129.4.163.3,0,1,0
67927,44.2.217.5,0,2,0
67928,197.2.8.4,0,1,0
67929,240.10.188.8,0,2,0
67930,103.4.226.2,0,1,0
67931,20.12.234.2,0,2,0
67932,219.2.154.9,0,2,0
67933,174.12.177.6,0,2,0
67934,229.1.122.9,0,2,0
67935,210.8.112.3,1,1,0
67936,196.10.254.4,0,2,0
67937,82.16.99.9,0,1,0
67938,99.5.156.5,0,1,0
67939,239.0.80.7,1,2,0
67940,151.5.23.9,1,2,0
67941,155.7.217.6,0,1,0
67942,139.12.118.7,1,1,0
67943,63.16.110.6,0,2,0
67944,69.13.192.3,0,1,0
67945,120.3.189.2,1,2,0
67946,38.0.227.2,0,2,0
67947,196.4.203.2,0,1,0
67948,47.16.16.8,0,2,0
67949,183.11.72.8,0,2,0
67950,230.4.51.1,0,1,0
67951,212.3.15.4,1,2,0
67952,127.16.20.8,1,1,0
67953,71.9.214.5,0,2,0
67954,69.13.65.7,0,1,0
67955,163.12.116.2,1,2,0
67956,201.10.74.7,0,2,0
67957,111.4.170.1,1,2,0
67958,249.2.42.1,1,1,0
67959,227.6.240.2,1,2,0
67960,206.5.128.1,0,1,1
67961,10.7.221.8,1,1,0
67962,185.11.61.7,0,1,1
67963,176.16.27.5,1,2,0
67964,215.8.110.1,0,2,1
67965,171.9.113.1,1,2,0
67966,77.2.129.4,1,1,0
67967,49.1.67.6,1,1,0
67968,254.7.246.6,0,1,1
67969,7.9.87.9,1,2,0
67970,211.4.170.8,0,2,0
67971,71.15.22.7,1,2,0
67972,28.10.138.8,1,2,0
67973,82.0.46.4,1,2,0
67974,230.14.168.4,1,1,0
67975,38.2.132.6,1,1,0
67976,49.2.69.5,1,1,0
67977,14.14.70.3,0,2,0
67978,125.9.69.8,1,2,0
67979,156.3.228.7,0,2,0
67980,201.6.37.2,0,2,0
67981,41.13.145.1,1,1,0
67982,93.9.94.9,0,1,0
67983,162.2.173.4,0,2,0
67984,12.7.91.6,0,2,0
67985,92.11.73.9,1,2,0
67986,144.8.251.1,1,1,0
67987,151.3.179.6,0,2,0
67988,82.15.192.8,1,1,0
67989,13.0.23.5,0,2,0
67990,164.13.200.6,1,2,0
67991,190.15.11.1,0,1,0
67992,221.13.128.9,0,2,0
67993,63.2.159.2,0,1,0
67994,173.16.133.6,0,2,0
67995,253.2.132.6,1,2,0
67996,149.11.112.4,0,1,1
67997,69.13.28.2,1,1,0
67998,101.8.112.3,0,2,0
67999,221.8.38.6,1,1,0
68000,88.5.155.1,0,2,0
68001,227.6.243.2,1,2,0
68002,142.1.141.6,1,1,0
68003,250.8.163.8,1,2,0
68004,167.0.142.7,1,1,0
68005,101.1.92.9,1,2,0
68006,139.15.88.6,1,1,0
68007,158.14.236.3,0,1,0
68008,243.5.187.6,0,2,0
68009,170.10.53.1,1,1,0
68010,102.12.17.5,1,1,0
68011,174.0.141.4,1,1,0
68012,24.13.64.9,1,1,0
68013,35.0.121.9,1,1,0
68014,189.10.217.8,1,2,0
68015,84.3.162.4,0,1,0
68016,150.2.21.8,0,1,0
68017,7.14.203.3,0,1,0
68018,195.1.205.3,0,2,0
68019,104.5.68.6,1,2,0
68020,72.0.220.9,0,1,0
68021,223.9.249.4,1,2,0
68022,43.3.23.3,0,2,0
68023,221.15.124.7,0,2,1
68024,229.9.250.1,0,1,0
68025,151.12.189.5,1,2,0
68026,237.1.58.3,1,2,0
68027,188.3.80.9,0,1,0
68028,154.10.148.9,0,1,0
68029,198.1.174.6,1,2,0
68030,22.15.65.8,1,1,0
68031,241.6.247.7,1,1,0
68032,253.15.150.6,0,1,1
68033,107.9.254.7,0,2,0
